"cliente_id";"cliente_nombre";"genero_desc";"fecha_nacimiento";"edad"
518;"Cliente 5253";"Hombre";"1970-06-21";51
519;"Cliente 7486";"Mujer";"1980-12-16";41
520;"Cliente 4986";"Hombre";"1978-10-31";43
521;"Cliente 5573";"Hombre";"1977-03-18";44
522;"Cliente 349";"Mujer";"1978-07-17";43
523;"Cliente 7988";"Hombre";"1974-06-22";47
524;"Cliente 5059";"Hombre";"1975-07-25";46
525;"Cliente 619";"Hombre";"1976-08-23";45
526;"Cliente 6272";"Mujer";"1977-09-28";44
527;"Cliente 3212";"Hombre";"1976-02-19";45
528;"Cliente 4987";"Mujer";"1979-08-28";42
529;"Cliente 8516";"Hombre";"1979-11-12";42
530;"Cliente 7654";"Hombre";"1980-09-02";41
531;"Cliente 4278";"Hombre";"1981-10-04";40
532;"Cliente 5190";"Hombre";"1980-02-02";41
533;"Cliente 6448";"Mujer";"1975-01-03";46
534;"Cliente 3140";"Mujer";"1964-03-08";57
535;"Cliente 3961";"Mujer";"1961-11-01";60
536;"Cliente 9627";"Mujer";"1966-05-18";55
537;"Cliente 2903";"Hombre";"1962-12-31";59
538;"Cliente 3754";"Hombre";"1968-07-21";53
539;"Cliente 4018";"Mujer";"1979-08-23";42
540;"Cliente 3962";"Mujer";"1963-01-05";58
541;"Cliente 3547";"Mujer";"1964-02-03";57
542;"Cliente 2034";"Mujer";"1965-03-14";56
543;"Cliente 1185";"Hombre";"1973-12-14";48
544;"Cliente 4208";"Hombre";"1974-01-09";47
545;"Cliente 7267";"Hombre";"1975-02-17";46
546;"Cliente 9845";"Hombre";"1976-03-19";45
547;"Cliente 8724";"Hombre";"1977-04-18";44
548;"Cliente 3755";"Hombre";"1948-11-20";73
549;"Cliente 4621";"Hombre";"1974-12-09";47
550;"Cliente 8600";"Hombre";"1973-11-08";48
551;"Cliente 4393";"Mujer";"1955-11-06";66
552;"Cliente 8957";"Hombre";"1962-02-14";59
553;"Cliente 9636";"Mujer";"1980-09-14";41
554;"Cliente 7955";"Mujer";"1966-04-16";55
555;"Cliente 4935";"Hombre";"1967-05-13";54
556;"Cliente 9614";"Hombre";"1977-03-14";44
557;"Cliente 2828";"Mujer";"1981-10-22";40
558;"Cliente 2059";"Hombre";"1975-03-14";46
559;"Cliente 5060";"Hombre";"1982-11-12";39
560;"Cliente 2996";"Hombre";"1968-06-17";53
561;"Cliente 4744";"Mujer";"1983-12-07";38
562;"Cliente 2904";"Hombre";"1985-11-28";36
563;"Cliente 2581";"Mujer";"1984-10-30";37
564;"Cliente 3141";"Mujer";"1983-09-29";38
565;"Cliente 7627";"Mujer";"1982-08-13";39
566;"Cliente 3477";"Mujer";"1981-07-01";40
567;"Cliente 8706";"Mujer";"1980-06-14";41
568;"Cliente 7307";"Mujer";"1969-07-12";52
569;"Cliente 4745";"Hombre";"1984-01-18";37
570;"Cliente 437";"Hombre";"1985-02-13";36
571;"Cliente 5061";"Hombre";"1979-05-19";42
572;"Cliente 9377";"Hombre";"1978-04-18";43
573;"Cliente 4465";"Hombre";"1970-08-14";51
574;"Cliente 9112";"Hombre";"1975-01-09";46
575;"Cliente 7081";"Mujer";"1979-01-09";42
576;"Cliente 2829";"Mujer";"1986-03-19";35
577;"Cliente 2997";"Hombre";"1976-04-08";45
578;"Cliente 1563";"Hombre";"1978-04-12";43
579;"Cliente 5062";"Hombre";"1980-06-04";41
580;"Cliente 7720";"Mujer";"1944-02-04";77
581;"Cliente 5510";"Mujer";"1970-04-05";51
582;"Cliente 1280";"Mujer";"1971-09-10";50
583;"Cliente 7893";"Hombre";"1968-02-07";53
584;"Cliente 5469";"Mujer";"1977-05-06";44
585;"Cliente 3142";"Mujer";"1972-10-03";49
586;"Cliente 350";"Mujer";"1943-03-08";78
587;"Cliente 9207";"Hombre";"1978-06-27";43
588;"Cliente 6793";"Hombre";"1973-11-02";48
589;"Cliente 1437";"Hombre";"1980-07-30";41
590;"Cliente 3072";"Hombre";"1979-07-13";42
591;"Cliente 2636";"Mujer";"1944-04-07";77
592;"Cliente 8941";"Hombre";"1945-05-16";76
593;"Cliente 3673";"Mujer";"1981-04-08";40
594;"Cliente 776";"Hombre";"1974-12-16";47
595;"Cliente 685";"Hombre";"1946-06-19";75
596;"Cliente 6059";"Mujer";"1944-07-01";77
597;"Cliente 6615";"Mujer";"1980-08-03";41
598;"Cliente 8223";"Mujer";"1975-01-12";46
599;"Cliente 9165";"Mujer";"1949-09-30";72
600;"Cliente 9068";"Hombre";"1981-09-24";40
601;"Cliente 5860";"Hombre";"1981-08-17";40
602;"Cliente 8480";"Hombre";"1976-02-13";45
603;"Cliente 7894";"Hombre";"1982-10-26";39
604;"Cliente 4746";"Mujer";"1955-01-06";66
605;"Cliente 2637";"Mujer";"1983-11-23";38
606;"Cliente 5121";"Hombre";"1984-12-16";37
607;"Cliente 4747";"Mujer";"1961-03-14";60
608;"Cliente 8601";"Hombre";"1941-01-07";80
609;"Cliente 7923";"Hombre";"1985-01-07";36
610;"Cliente 9675";"Hombre";"1962-04-17";59
611;"Cliente 7308";"Mujer";"1945-03-07";76
612;"Cliente 7114";"Hombre";"1946-04-16";75
613;"Cliente 7827";"Hombre";"1963-05-25";58
614;"Cliente 2905";"Hombre";"1947-05-17";74
615;"Cliente 1564";"Mujer";"1948-06-19";73
616;"Cliente 2060";"Hombre";"1949-07-22";72
617;"Cliente 438";"Hombre";"1950-08-25";71
618;"Cliente 2061";"Hombre";"1951-09-13";70
619;"Cliente 2906";"Mujer";"1952-10-16";69
620;"Cliente 8374";"Mujer";"1964-06-26";57
621;"Cliente 2907";"Hombre";"1986-02-04";35
622;"Cliente 122";"Hombre";"1976-03-08";45
623;"Cliente 6060";"Mujer";"1965-07-08";56
624;"Cliente 1323";"Mujer";"1977-04-08";44
625;"Cliente 1324";"Hombre";"1955-01-05";66
626;"Cliente 3821";"Mujer";"1942-12-13";79
627;"Cliente 6130";"Mujer";"1961-09-25";60
628;"Cliente 6191";"Hombre";"1978-05-19";43
629;"Cliente 7746";"Hombre";"1966-08-23";55
630;"Cliente 7214";"Mujer";"1960-08-24";61
631;"Cliente 5191";"Mujer";"1967-09-10";54
632;"Cliente 6449";"Hombre";"1959-07-23";62
633;"Cliente 123";"Mujer";"1958-06-22";63
634;"Cliente 1783";"Hombre";"1957-05-21";64
635;"Cliente 8114";"Hombre";"1968-11-17";53
636;"Cliente 216";"Hombre";"1941-01-04";80
637;"Cliente 8224";"Hombre";"1969-12-13";52
638;"Cliente 1325";"Hombre";"1954-02-07";67
639;"Cliente 9463";"Mujer";"1967-07-03";54
640;"Cliente 2638";"Hombre";"1970-01-07";51
641;"Cliente 217";"Hombre";"1971-02-18";50
642;"Cliente 7924";"Mujer";"1950-10-12";71
643;"Cliente 8334";"Mujer";"1944-07-05";77
644;"Cliente 1513";"Hombre";"1979-06-17";42
645;"Cliente 7989";"Hombre";"1955-03-19";66
646;"Cliente 2062";"Hombre";"1980-07-12";41
647;"Cliente 2998";"Mujer";"1945-05-17";76
648;"Cliente 9882";"Mujer";"1944-04-12";77
649;"Cliente 4509";"Mujer";"1943-03-08";78
650;"Cliente 4394";"Mujer";"1942-02-06";79
651;"Cliente 2144";"Hombre";"1981-08-17";40
652;"Cliente 1326";"Mujer";"1981-01-12";40
653;"Cliente 1865";"Hombre";"1961-01-15";60
654;"Cliente 8890";"Hombre";"1962-02-13";59
655;"Cliente 1628";"Mujer";"1963-03-26";58
656;"Cliente 5470";"Hombre";"1980-07-18";41
657;"Cliente 9952";"Hombre";"1989-01-12";32
658;"Cliente 1281";"Mujer";"1964-04-29";57
659;"Cliente 4988";"Hombre";"1965-05-06";56
660;"Cliente 8298";"Mujer";"1991-03-06";30
661;"Cliente 6616";"Hombre";"1988-01-01";33
662;"Cliente 4510";"Mujer";"1988-12-09";33
663;"Cliente 6307";"Mujer";"1966-06-07";55
664;"Cliente 8023";"Hombre";"1988-11-12";33
665;"Cliente 1629";"Hombre";"1967-07-24";54
666;"Cliente 9397";"Hombre";"1986-09-12";35
667;"Cliente 1282";"Mujer";"1968-08-03";53
668;"Cliente 4466";"Hombre";"1981-08-08";40
669;"Cliente 7956";"Hombre";"1982-09-03";39
670;"Cliente 8335";"Hombre";"1982-03-05";39
671;"Cliente 5911";"Hombre";"1967-03-09";54
672;"Cliente 5511";"Mujer";"1969-10-05";52
673;"Cliente 7791";"Hombre";"1983-10-02";38
674;"Cliente 7534";"Hombre";"1970-03-12";51
675;"Cliente 6131";"Hombre";"1970-11-01";51
676;"Cliente 9894";"Hombre";"1969-05-19";52
677;"Cliente 2582";"Hombre";"1968-04-13";53
678;"Cliente 1514";"Hombre";"1984-11-05";37
679;"Cliente 620";"Mujer";"1985-12-03";36
680;"Cliente 3756";"Hombre";"1982-03-18";39
681;"Cliente 5333";"Hombre";"1945-11-30";76
682;"Cliente 7577";"Hombre";"1951-08-06";70
683;"Cliente 8837";"Mujer";"1979-01-01";42
684;"Cliente 8854";"Mujer";"1990-10-07";31
685;"Cliente 7721";"Mujer";"1971-09-29";50
686;"Cliente 5780";"Mujer";"1981-12-02";40
687;"Cliente 4989";"Hombre";"1949-02-23";72
688;"Cliente 7062";"Hombre";"1968-04-17";53
689;"Cliente 7611";"Mujer";"1942-08-16";79
690;"Cliente 2639";"Hombre";"1977-07-04";44
691;"Cliente 7";"Mujer";"1950-07-21";71
692;"Cliente 5634";"Hombre";"1968-09-30";53
693;"Cliente 1962";"Mujer";"1958-09-03";63
694;"Cliente 1066";"Mujer";"1956-10-17";65
695;"Cliente 5861";"Hombre";"1989-01-23";32
696;"Cliente 5862";"Hombre";"1949-08-22";72
697;"Cliente 124";"Hombre";"1960-03-20";61
698;"Cliente 125";"Mujer";"1975-11-29";46
699;"Cliente 7655";"Mujer";"1982-12-11";39
700;"Cliente 439";"Mujer";"1975-12-11";46
701;"Cliente 7656";"Hombre";"1978-07-03";43
702;"Cliente 9178";"Hombre";"1942-03-09";79
703;"Cliente 4841";"Mujer";"1987-09-08";34
704;"Cliente 9282";"Hombre";"1980-06-24";41
705;"Cliente 5421";"Mujer";"1956-10-17";65
706;"Cliente 9944";"Mujer";"1955-10-02";66
707;"Cliente 3822";"Hombre";"1974-11-29";47
708;"Cliente 8045";"Hombre";"1944-06-29";77
709;"Cliente 9514";"Mujer";"1951-08-26";70
710;"Cliente 7578";"Mujer";"1953-02-03";68
711;"Cliente 7722";"Mujer";"1962-05-21";59
712;"Cliente 7657";"Hombre";"1946-10-27";75
713;"Cliente 6114";"Hombre";"1982-01-04";39
714;"Cliente 6157";"Mujer";"1944-01-08";77
715;"Cliente 2233";"Hombre";"1980-03-02";41
716;"Cliente 2035";"Mujer";"1994-04-25";27
717;"Cliente 7012";"Mujer";"1959-08-06";62
718;"Cliente 902";"Mujer";"1969-06-07";52
719;"Cliente 9527";"Mujer";"1959-04-04";62
720;"Cliente 7340";"Mujer";"1991-03-06";30
721;"Cliente 903";"Mujer";"1971-01-26";50
722;"Cliente 4112";"Mujer";"1990-07-01";31
723;"Cliente 8557";"Hombre";"1955-03-03";66
724;"Cliente 3548";"Hombre";"1966-02-06";55
725;"Cliente 9307";"Mujer";"1973-07-09";48
726;"Cliente 3963";"Mujer";"1997-05-18";24
727;"Cliente 777";"Mujer";"1966-10-27";55
728;"Cliente 9885";"Hombre";"1972-05-05";49
729;"Cliente 2999";"Hombre";"1974-10-27";47
730;"Cliente 2277";"Mujer";"1941-05-06";80
731;"Cliente 1565";"Mujer";"1989-01-28";32
732;"Cliente 5254";"Hombre";"1976-07-11";45
733;"Cliente 6617";"Mujer";"1944-07-10";77
734;"Cliente 3213";"Hombre";"1997-07-07";24
735;"Cliente 5635";"Hombre";"1971-06-04";50
736;"Cliente 5820";"Hombre";"1963-03-17";58
737;"Cliente 8793";"Mujer";"1948-06-30";73
738;"Cliente 8906";"Mujer";"1992-04-11";29
739;"Cliente 3407";"Hombre";"1963-04-08";58
740;"Cliente 8";"Mujer";"1977-11-05";44
741;"Cliente 4748";"Hombre";"1978-11-12";43
742;"Cliente 4395";"Mujer";"1971-05-30";50
743;"Cliente 4685";"Mujer";"1996-09-06";25
744;"Cliente 6702";"Hombre";"1980-12-16";41
745;"Cliente 3276";"Hombre";"1949-04-19";72
746;"Cliente 7487";"Mujer";"1970-06-05";51
747;"Cliente 8225";"Hombre";"1961-04-29";60
748;"Cliente 1784";"Hombre";"1946-11-27";75
749;"Cliente 7268";"Mujer";"1954-08-07";67
750;"Cliente 9836";"Hombre";"1945-03-12";76
751;"Cliente 7687";"Hombre";"1961-07-28";60
752;"Cliente 5742";"Hombre";"1944-12-25";77
753;"Cliente 8602";"Mujer";"1976-01-14";45
754;"Cliente 2583";"Mujer";"1958-01-01";63
755;"Cliente 7115";"Mujer";"1941-05-17";80
756;"Cliente 9560";"Mujer";"1947-08-03";74
757;"Cliente 533";"Hombre";"1952-04-26";69
758;"Cliente 4279";"Hombre";"1962-11-17";59
759;"Cliente 6618";"Hombre";"1986-12-13";35
760;"Cliente 7852";"Hombre";"1941-08-21";80
761;"Cliente 9283";"Hombre";"1997-07-28";24
762;"Cliente 5743";"Hombre";"1985-04-21";36
763;"Cliente 2712";"Hombre";"1949-06-02";72
764;"Cliente 8405";"Hombre";"1974-02-08";47
765;"Cliente 6023";"Hombre";"1968-08-31";53
766;"Cliente 5821";"Mujer";"1985-07-06";36
767;"Cliente 9574";"Mujer";"1951-07-16";70
768;"Cliente 4686";"Mujer";"1961-11-08";60
769;"Cliente 8003";"Hombre";"1946-11-08";75
770;"Cliente 9575";"Mujer";"1942-01-09";79
771;"Cliente 351";"Hombre";"1942-10-23";79
772;"Cliente 3277";"Mujer";"1949-07-30";72
773;"Cliente 7828";"Mujer";"1995-09-04";26
774;"Cliente 8499";"Hombre";"1949-02-09";72
775;"Cliente 904";"Mujer";"1969-10-30";52
776;"Cliente 5574";"Mujer";"1960-05-06";61
777;"Cliente 8907";"Hombre";"1990-09-05";31
778;"Cliente 9078";"Mujer";"1964-10-10";57
779;"Cliente 8603";"Mujer";"1944-01-09";77
780;"Cliente 7658";"Mujer";"1961-01-24";60
781;"Cliente 7449";"Hombre";"1941-08-07";80
782;"Cliente 3278";"Mujer";"1976-09-15";45
783;"Cliente 9896";"Hombre";"1951-06-19";70
784;"Cliente 6926";"Hombre";"1941-05-13";80
785;"Cliente 479";"Mujer";"1955-07-06";66
786;"Cliente 9244";"Hombre";"1961-05-09";60
787;"Cliente 9851";"Hombre";"1966-09-30";55
788;"Cliente 9";"Hombre";"1988-09-26";33
789;"Cliente 8226";"Hombre";"1995-04-10";26
790;"Cliente 6927";"Hombre";"1943-10-30";78
791;"Cliente 8725";"Hombre";"1947-07-27";74
792;"Cliente 8546";"Hombre";"1953-01-13";68
793;"Cliente 5993";"Hombre";"1963-12-30";58
794;"Cliente 8312";"Hombre";"1943-03-23";78
795;"Cliente 5781";"Mujer";"1974-07-06";47
796;"Cliente 3279";"Mujer";"1996-06-07";25
797;"Cliente 778";"Mujer";"1969-04-13";52
798;"Cliente 4467";"Mujer";"1957-10-26";64
799;"Cliente 4163";"Hombre";"1985-11-09";36
800;"Cliente 8174";"Mujer";"1945-02-11";76
801;"Cliente 7882";"Hombre";"1943-01-26";78
802;"Cliente 7269";"Mujer";"1995-12-11";26
803;"Cliente 6192";"Hombre";"1989-11-27";32
804;"Cliente 6158";"Hombre";"1984-07-17";37
805;"Cliente 3073";"Mujer";"1949-10-11";72
806;"Cliente 6061";"Hombre";"1992-01-28";29
807;"Cliente 1566";"Mujer";"1945-01-10";76
808;"Cliente 1438";"Mujer";"1957-10-18";64
809;"Cliente 10";"Hombre";"1979-07-23";42
810;"Cliente 6755";"Hombre";"1958-02-11";63
811;"Cliente 1866";"Mujer";"1985-10-01";36
812;"Cliente 5334";"Mujer";"1946-05-25";75
813;"Cliente 8209";"Mujer";"1947-11-08";74
814;"Cliente 1104";"Hombre";"1966-03-19";55
815;"Cliente 440";"Hombre";"1956-06-06";65
816;"Cliente 6703";"Hombre";"1981-09-25";40
817;"Cliente 3000";"Mujer";"1972-03-30";49
818;"Cliente 905";"Mujer";"1956-11-27";65
819;"Cliente 11";"Mujer";"1971-08-13";50
820;"Cliente 1439";"Mujer";"1942-10-17";79
821;"Cliente 8604";"Hombre";"1979-11-19";42
822;"Cliente 7688";"Mujer";"1948-07-09";73
823;"Cliente 3601";"Hombre";"1942-01-18";79
824;"Cliente 3214";"Hombre";"1972-12-10";49
825;"Cliente 7628";"Mujer";"1945-09-28";76
826;"Cliente 7341";"Mujer";"1970-03-28";51
827;"Cliente 6062";"Hombre";"1985-09-25";36
828;"Cliente 1867";"Hombre";"1961-07-22";60
829;"Cliente 218";"Hombre";"1973-11-07";48
830;"Cliente 1327";"Hombre";"1945-03-22";76
831;"Cliente 12";"Hombre";"1946-07-30";75
832;"Cliente 7450";"Hombre";"1960-05-24";61
833;"Cliente 1785";"Mujer";"1960-12-26";61
834;"Cliente 4511";"Hombre";"1945-03-21";76
835;"Cliente 6193";"Hombre";"1965-09-22";56
836;"Cliente 2761";"Mujer";"1983-04-06";38
837;"Cliente 3478";"Hombre";"1944-02-27";77
838;"Cliente 534";"Mujer";"1988-12-11";33
839;"Cliente 6308";"Hombre";"1942-03-12";79
840;"Cliente 3757";"Mujer";"1971-05-24";50
841;"Cliente 2428";"Hombre";"1958-12-15";63
842;"Cliente 8974";"Hombre";"1958-07-12";63
843;"Cliente 6063";"Hombre";"1995-01-27";26
844;"Cliente 1328";"Hombre";"1988-05-06";33
845;"Cliente 779";"Mujer";"1943-05-12";78
846;"Cliente 9615";"Hombre";"1997-04-02";24
847;"Cliente 3074";"Mujer";"1985-08-30";36
848;"Cliente 5063";"Hombre";"1941-09-19";80
849;"Cliente 7853";"Hombre";"1944-04-05";77
850;"Cliente 3339";"Hombre";"1980-12-06";41
851;"Cliente 2063";"Hombre";"1972-09-27";49
852;"Cliente 7629";"Hombre";"1991-12-20";30
853;"Cliente 2145";"Mujer";"1947-02-28";74
854;"Cliente 2429";"Mujer";"1951-07-14";70
855;"Cliente 4899";"Hombre";"1961-08-29";60
856;"Cliente 4687";"Mujer";"1961-02-20";60
857;"Cliente 3215";"Hombre";"1991-09-26";30
858;"Cliente 6957";"Hombre";"1981-09-25";40
859;"Cliente 7488";"Mujer";"1980-12-21";41
860;"Cliente 906";"Mujer";"1959-04-17";62
861;"Cliente 9721";"Hombre";"1977-06-11";44
862;"Cliente 8313";"Hombre";"1942-05-13";79
863;"Cliente 7243";"Mujer";"1995-03-10";26
864;"Cliente 3216";"Hombre";"1961-06-20";60
865;"Cliente 2278";"Hombre";"1959-03-29";62
866;"Cliente 5335";"Mujer";"1982-05-27";39
867;"Cliente 5122";"Mujer";"1960-06-09";61
868;"Cliente 2064";"Mujer";"1984-09-20";37
869;"Cliente 219";"Hombre";"1963-04-05";58
870;"Cliente 4209";"Hombre";"1952-10-19";69
871;"Cliente 4210";"Mujer";"1976-09-23";45
872;"Cliente 5636";"Mujer";"1990-02-26";31
873;"Cliente 5822";"Mujer";"1975-08-29";46
874;"Cliente 8891";"Hombre";"1954-03-07";67
875;"Cliente 8517";"Hombre";"1991-08-24";30
876;"Cliente 907";"Hombre";"1953-09-29";68
877;"Cliente 9696";"Mujer";"1944-09-01";77
878;"Cliente 9914";"Mujer";"1972-08-06";49
879;"Cliente 5782";"Hombre";"1985-02-05";36
880;"Cliente 9688";"Hombre";"1946-01-22";75
881;"Cliente 6840";"Hombre";"1943-11-06";78
882;"Cliente 6194";"Hombre";"1960-09-15";61
883;"Cliente 4622";"Mujer";"1955-10-23";66
884;"Cliente 9398";"Hombre";"1957-03-23";64
885;"Cliente 6450";"Hombre";"1943-09-06";78
886;"Cliente 352";"Mujer";"1984-11-18";37
887;"Cliente 4468";"Mujer";"1972-02-20";49
888;"Cliente 8568";"Mujer";"1953-01-18";68
889;"Cliente 6024";"Mujer";"1948-03-13";73
890;"Cliente 4990";"Mujer";"1994-01-14";27
891;"Cliente 9637";"Hombre";"1972-08-21";49
892;"Cliente 621";"Mujer";"1978-06-21";43
893;"Cliente 5512";"Mujer";"1958-05-10";63
894;"Cliente 3075";"Hombre";"1968-09-04";53
895;"Cliente 5695";"Hombre";"1947-10-05";74
896;"Cliente 3602";"Mujer";"1951-08-31";70
897;"Cliente 9815";"Mujer";"1996-01-14";25
898;"Cliente 7579";"Mujer";"1952-09-26";69
899;"Cliente 6928";"Mujer";"1947-01-17";74
900;"Cliente 126";"Hombre";"1977-06-08";44
901;"Cliente 9044";"Mujer";"1942-01-18";79
902;"Cliente 8024";"Hombre";"1945-06-18";76
903;"Cliente 8818";"Hombre";"1943-11-26";78
904;"Cliente 2908";"Hombre";"1962-04-07";59
905;"Cliente 3076";"Mujer";"1968-12-12";53
906;"Cliente 908";"Hombre";"1967-02-17";54
907;"Cliente 2065";"Hombre";"1987-11-23";34
908;"Cliente 2713";"Mujer";"1954-03-20";67
909;"Cliente 5422";"Hombre";"1985-06-15";36
910;"Cliente 8958";"Hombre";"1974-04-02";47
911;"Cliente 4065";"Mujer";"1968-08-29";53
912;"Cliente 5255";"Mujer";"1984-11-12";37
913;"Cliente 2036";"Mujer";"1947-05-07";74
914;"Cliente 1963";"Hombre";"1996-07-06";25
915;"Cliente 4749";"Mujer";"1983-04-12";38
916;"Cliente 4561";"Hombre";"1975-06-03";46
917;"Cliente 6794";"Hombre";"1958-02-22";63
918;"Cliente 5783";"Hombre";"1993-03-05";28
919;"Cliente 5471";"Hombre";"1959-01-07";62
920;"Cliente 3758";"Hombre";"1969-05-27";52
921;"Cliente 7082";"Hombre";"1983-09-11";38
922;"Cliente 1786";"Hombre";"1965-09-03";56
923;"Cliente 441";"Mujer";"1980-04-10";41
924;"Cliente 5423";"Hombre";"1963-11-02";58
925;"Cliente 8071";"Mujer";"1953-01-07";68
926;"Cliente 8975";"Hombre";"1984-09-18";37
927;"Cliente 3823";"Hombre";"1943-10-08";78
928;"Cliente 9953";"Mujer";"1941-11-05";80
929;"Cliente 5575";"Mujer";"1970-08-02";51
930;"Cliente 1567";"Hombre";"1946-11-22";75
931;"Cliente 7083";"Hombre";"1989-12-23";32
932;"Cliente 2346";"Hombre";"1943-07-08";78
933;"Cliente 6929";"Mujer";"1962-04-02";59
934;"Cliente 5336";"Mujer";"1964-02-24";57
935;"Cliente 9019";"Mujer";"1957-11-26";64
936;"Cliente 5123";"Mujer";"1978-08-07";43
937;"Cliente 6236";"Hombre";"1946-08-06";75
938;"Cliente 4280";"Hombre";"1944-12-01";77
939;"Cliente 8227";"Mujer";"1973-09-23";48
940;"Cliente 4991";"Mujer";"1942-09-12";79
941;"Cliente 6115";"Hombre";"1980-07-24";41
942;"Cliente 1186";"Hombre";"1986-06-16";35
943;"Cliente 3603";"Mujer";"1948-11-14";73
944;"Cliente 6619";"Hombre";"1962-06-12";59
945;"Cliente 3895";"Hombre";"1951-04-13";70
946;"Cliente 3143";"Hombre";"1978-06-10";43
947;"Cliente 8959";"Mujer";"1993-05-06";28
948;"Cliente 353";"Hombre";"1981-05-11";40
949;"Cliente 3280";"Hombre";"1993-08-31";28
950;"Cliente 2430";"Hombre";"1979-05-17";42
951;"Cliente 9308";"Hombre";"1965-01-07";56
952;"Cliente 8115";"Hombre";"1953-08-22";68
953;"Cliente 1440";"Mujer";"1952-04-15";69
954;"Cliente 5576";"Hombre";"1987-11-01";34
955;"Cliente 220";"Hombre";"1943-01-29";78
956;"Cliente 8707";"Hombre";"1944-09-13";77
957;"Cliente 1187";"Hombre";"1941-06-05";80
958;"Cliente 3479";"Hombre";"1949-07-27";72
959;"Cliente 4211";"Mujer";"1983-12-16";38
960;"Cliente 1787";"Mujer";"1971-08-23";50
961;"Cliente 7511";"Hombre";"1960-12-04";61
962;"Cliente 5863";"Mujer";"1949-05-28";72
963;"Cliente 2431";"Mujer";"1949-12-11";72
964;"Cliente 2146";"Mujer";"1954-12-11";67
965;"Cliente 4936";"Hombre";"1942-03-02";79
966;"Cliente 4992";"Hombre";"1965-05-19";56
967;"Cliente 9328";"Hombre";"1982-06-23";39
968;"Cliente 5370";"Hombre";"1953-09-12";68
969;"Cliente 3896";"Hombre";"1959-01-09";62
970;"Cliente 7013";"Hombre";"1983-12-13";38
971;"Cliente 5823";"Mujer";"1941-12-24";80
972;"Cliente 1630";"Hombre";"1945-10-24";76
973;"Cliente 8314";"Mujer";"1952-01-05";69
974;"Cliente 9122";"Mujer";"1947-11-20";74
975;"Cliente 3408";"Mujer";"1981-11-28";40
976;"Cliente 6930";"Mujer";"1972-05-23";49
977;"Cliente 686";"Mujer";"1974-12-02";47
978;"Cliente 3759";"Mujer";"1944-11-13";77
979;"Cliente 9113";"Hombre";"1965-09-06";56
980;"Cliente 1568";"Hombre";"1958-04-05";63
981;"Cliente 2830";"Mujer";"1977-11-04";44
982;"Cliente 999";"Mujer";"1974-03-12";47
983;"Cliente 1329";"Hombre";"1960-11-09";61
984;"Cliente 6620";"Hombre";"1975-12-28";46
985;"Cliente 2147";"Mujer";"1979-10-25";42
986;"Cliente 7035";"Hombre";"1962-12-19";59
987;"Cliente 9419";"Hombre";"1984-01-15";37
988;"Cliente 2066";"Mujer";"1953-01-15";68
989;"Cliente 1067";"Mujer";"1960-11-16";61
990;"Cliente 687";"Hombre";"1983-07-07";38
991;"Cliente 8210";"Hombre";"1951-05-06";70
992;"Cliente 9890";"Mujer";"1958-05-26";63
993;"Cliente 4623";"Hombre";"1944-07-11";77
994;"Cliente 5637";"Hombre";"1951-03-20";70
995;"Cliente 7489";"Mujer";"1988-05-25";33
996;"Cliente 1330";"Hombre";"1985-11-01";36
997;"Cliente 3674";"Mujer";"1965-06-20";56
998;"Cliente 3077";"Hombre";"1981-11-09";40
999;"Cliente 4281";"Mujer";"1965-04-03";56
1000;"Cliente 8794";"Mujer";"1959-12-03";62
1001;"Cliente 3549";"Hombre";"1988-06-24";33
1002;"Cliente 6451";"Hombre";"1997-09-19";24
1003;"Cliente 2347";"Mujer";"1975-09-06";46
1004;"Cliente 3550";"Mujer";"1982-11-15";39
1005;"Cliente 7854";"Hombre";"1945-08-26";76
1006;"Cliente 2148";"Hombre";"1990-07-17";31
1007;"Cliente 7036";"Mujer";"1946-01-15";75
1008;"Cliente 4750";"Mujer";"1966-08-22";55
1009;"Cliente 4396";"Mujer";"1944-06-17";77
1010;"Cliente 7244";"Mujer";"1990-03-29";31
1011;"Cliente 8228";"Mujer";"1945-06-01";76
1012;"Cliente 4019";"Mujer";"1945-12-02";76
1013;"Cliente 535";"Mujer";"1992-02-17";29
1014;"Cliente 5192";"Hombre";"1961-02-21";60
1015;"Cliente 4624";"Mujer";"1969-11-11";52
1016;"Cliente 354";"Hombre";"1962-01-02";59
1017;"Cliente 4282";"Mujer";"1964-09-29";57
1018;"Cliente 9420";"Mujer";"1978-06-12";43
1019;"Cliente 909";"Mujer";"1964-09-03";57
1020;"Cliente 9138";"Mujer";"1954-09-18";67
1021;"Cliente 5912";"Hombre";"1976-04-03";45
1022;"Cliente 1569";"Hombre";"1969-08-28";52
1023;"Cliente 5753";"Hombre";"1961-03-17";60
1024;"Cliente 4751";"Mujer";"1951-05-21";70
1025;"Cliente 3281";"Hombre";"1977-05-12";44
1026;"Cliente 1788";"Hombre";"1969-09-17";52
1027;"Cliente 8229";"Hombre";"1945-02-08";76
1028;"Cliente 6531";"Hombre";"1950-09-06";71
1029;"Cliente 3480";"Mujer";"1954-03-12";67
1030;"Cliente 6704";"Mujer";"1965-02-06";56
1031;"Cliente 2348";"Hombre";"1980-11-29";41
1032;"Cliente 1789";"Hombre";"1960-06-23";61
1033;"Cliente 5064";"Mujer";"1961-05-23";60
1034;"Cliente 1283";"Mujer";"1944-02-23";77
